,description,name,price,img,size,color,composition,care
72,크림 컬러 가죽 소재 발레리나 플랫슈즈. 부드러운 가죽 소재의 외피 디자인. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 1cm,소프트 레더 발레리나 플랫슈즈,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_1_1_1.jpg?ts=1580747924600', '//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_2_1_1.jpg?ts=1580747981787', '//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_2_2_1.jpg?ts=1580144572094', '//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_2_3_1.jpg?ts=1580747937236', '//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_2_4_1.jpg?ts=1580747972965', '//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_2_55_1.jpg?ts=1580808950707']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",크림,"[{'겉감': '100% 소가죽'}, {'안감': '60% 소가죽, 40% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
73,핑크 컬러 가죽 소재 발레리나 플랫슈즈. 부드러운 가죽 소재의 외피 디자인. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 1cm,소프트 레더 발레리나 플랫슈즈,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_1_1_1.jpg?ts=1580748214233', '//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_2_1_1.jpg?ts=1580145181953', '//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_2_2_1.jpg?ts=1580748209751', '//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_2_3_1.jpg?ts=1580748246395', '//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_2_4_1.jpg?ts=1580748231167', '//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_2_55_1.jpg?ts=1580809039531']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",로즈핑크,"[{'겉감': '100% 소가죽'}, {'안감': '70% 소가죽, 30% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
74,블랙 컬러 힐 뮬. 진주가 달린 발등 부분 투명 비닐 스트랩 디테일. 미디엄 힐. 포인티드 토. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 6cm,펄 힐 뮬,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_2_1_1.jpg?ts=1575991766470', '//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_1_1_1.jpg?ts=1575993603204', '//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_2_2_1.jpg?ts=1575991654630', '//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_2_3_1.jpg?ts=1575991811460', '//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_2_4_1.jpg?ts=1575991577518', '//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_2_55_1.jpg?ts=1580809192280']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '68% 폴리에스터, 32% TPU'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '90% 염소가죽, 10% 폴리에스터'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
75,블랙 컬러의 슬링백 힐 슈즈. 애니멀 프린트 소재의 외피 디자인. 뒤꿈치 스트랩 디테일. 플랫 청키 미디엄 힐. 스퀘어 토 마감. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 5.8cm,애니멀 패턴 슬링백 힐 슈즈,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_1_1_1.jpg?ts=1581933825916', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_2_1_1.jpg?ts=1581933824674', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_2_2_1.jpg?ts=1581933590100', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_2_3_1.jpg?ts=1581933589152', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_2_4_1.jpg?ts=1581933577492', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_2_55_1.jpg?ts=1581525963268']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
76,블랙 컬러의 슬링백 힐 슈즈. 애니멀 프린트 소재의 외피 디자인. 뒤꿈치 스트랩 디테일. 플랫 청키 미디엄 힐. 스퀘어 토 마감. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 5.8cm,애니멀 패턴 슬링백 힐 슈즈,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3222/510/040/3/w/560/3222510040_1_1_1.jpg?ts=1581933552254', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/3/w/560/3222510040_2_1_1.jpg?ts=1581933578346', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/3/w/560/3222510040_2_2_1.jpg?ts=1581933591591', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/3/w/560/3222510040_2_3_1.jpg?ts=1581933597890', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/3/w/560/3222510040_2_4_1.jpg?ts=1581933603367', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/3/w/560/3222510040_2_15_1.jpg?ts=1581524370260', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/3/w/560/3222510040_2_55_1.jpg?ts=1581525905581']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
77,블랙 컬러의 힐 샌들. 에나멜 마감 비치 샌들 디자인. 기하학적 디자인 힐. 앵클 스트랩에 달린 버클로 여밈. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 10.8cm,스퀘어 토 에나멜 비치 힐 샌들,"79,000 원","['//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_1_1_1.jpg?ts=1581436177664', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_1_1.jpg?ts=1581436180224', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_2_1.jpg?ts=1581436187888', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_3_1.jpg?ts=1581436183884', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_4_1.jpg?ts=1581436183652', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_5_1.jpg?ts=1581436186535', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_15_1.jpg?ts=1581524370308', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_16_1.jpg?ts=1581524370141', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_55_1.jpg?ts=1581525905594']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
78,화이트와 블랙 컬러 중 선택이 가능한 슬링백 힐 슈즈. 컬러가 매치된 신축성 있는 뒤꿈치 스트랩. 메탈 핀으로 이중 처리된 미디엄힐. 포인티드 토. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 7cm,슬링백 핀힐 슈즈,"49,000 원","['//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_1_1_1.jpg?ts=1580991204333', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_2_1_1.jpg?ts=1580991264060', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_2_2_1.jpg?ts=1580991203409', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_2_3_1.jpg?ts=1580991203988', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_2_4_1.jpg?ts=1580991294205', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_2_15_1.jpg?ts=1581500460691']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",화이트,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
79,화이트와 블랙 컬러 중 선택이 가능한 슬링백 힐 슈즈. 컬러가 매치된 신축성 있는 뒤꿈치 스트랩. 메탈 핀으로 이중 처리된 미디엄힐. 포인티드 토. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 7cm,슬링백 핀힐 슈즈,"49,000 원","['//static.zara.net/photos///2020/V/1/1/p/2208/510/001/2/w/560/2208510001_1_1_1.jpg?ts=1580991346931', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/2/w/560/2208510001_2_1_1.jpg?ts=1580991355389', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/2/w/560/2208510001_2_2_1.jpg?ts=1580991331634', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/2/w/560/2208510001_2_3_1.jpg?ts=1580991346650', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/2/w/560/2208510001_2_4_1.jpg?ts=1580991362633']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",화이트,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
80,화이트와 블랙 컬러 중 선택이 가능한 슬링백 힐 슈즈. 컬러가 매치된 신축성 있는 뒤꿈치 스트랩. 메탈 핀으로 이중 처리된 미디엄힐. 포인티드 토. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 7cm,슬링백 핀힐 슈즈,"49,000 원","['//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/560/2210510040_1_1_1.jpg?ts=1580826299371', '//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/560/2210510040_2_1_1.jpg?ts=1580826414576', '//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/560/2210510040_2_2_1.jpg?ts=1580826407103', '//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/560/2210510040_2_3_1.jpg?ts=1580826369722', '//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/560/2210510040_2_4_1.jpg?ts=1580826362466']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
81,"베이지 컬러 슬링백 힐 슈즈. 메쉬 소재 외피 디자인. 스틸레토 미디엄 힐. 포인티드 토. 스퀘어 힐. 앵클 스트랩에 달린 버클로 여밈. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 7.5cmJOIN LIFE 컬렉션.Care for fiber: 25% 이상 재생 폴리에스터 사용.재생 폴리에스터는 재활용 플라스틱병을 이용하여 제조되어 적은 양의 물, 에너지 및 천연 자원이 소모됩니다. ",메쉬 슬링백 힐 슈즈,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_1_1_1.jpg?ts=1580724914214', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_1_1.jpg?ts=1580724942926', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_2_1.jpg?ts=1580724906410', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_3_1.jpg?ts=1580725034388', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_4_1.jpg?ts=1580724918170', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_5_1.jpg?ts=1580724916514', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_15_1.jpg?ts=1581500441300', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_59_1.jpg?ts=1548282475310']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",베이지 핑크 ,"[{'겉감': '77% 폴리에스터, 23% 폴리우레탄'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
82,버건디 컬러 가죽 힐 앵클부츠. 가죽 소재 외피. 미디엄 힐. 포인티드 토. 굽 높이: 7cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,가우초 소프트 레더 힐 앵클부츠,"129,000 원","['//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_1_1_1.jpg?ts=1573468818732', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_1_1.jpg?ts=1573468824118', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_2_1.jpg?ts=1573469081120', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_3_1.jpg?ts=1573468815278', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_4_1.jpg?ts=1573468817020', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_5_1.jpg?ts=1573468816550', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_15_1.jpg?ts=1582100830825', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",버건디,"[{'겉감': '100% 양가죽'}, {'안감': '85% 폴리에스터, 15% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
